"label","year","month","day","region","island","side","id_reef","reef","reef_joined","protection_status","latitude","longitude","habitat","transect","area","phylum","taxa1","taxa2","taxa3","family","trophic_group","trophic_level","functional_groups","a_ord","b_pen","species","quantity","size","biomass"
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Carangidae","Piscivore",4.28,"piscivores",0.018,2.99,"Caranx ruber",16,20,0.3727
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Carangidae","Piscivore",4.28,"piscivores",0.018,2.99,"Caranx ruber",1,17,0.0143
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Carangidae","Piscivore",4.28,"piscivores",0.018,2.99,"Caranx ruber",3,40,0.5551
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Carangidae","Piscivore",4.28,"piscivores",0.018,2.99,"Caranx ruber",2,30,0.1566
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Carangidae","Piscivore",4.28,"piscivores",0.018,2.99,"Caranx ruber",15,20,0.3494
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Carangidae","Piscivore",4.28,"piscivores",0.018,2.99,"Caranx ruber",2,18,0.034
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,13,0.0055
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,10,0.0025
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,18,0.0149
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,18,0.0149
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,16,0.0104
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,14,0.0069
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,18,0.0149
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",2,12,0.0087
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,22,0.0274
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,12,0.0043
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,16,0.0104
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,14,0.0069
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,16,0.0104
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,20,0.0205
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,20,0.0205
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,18,0.0149
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,16,0.0104
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,20,0.0205
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,10,0.0025
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,20,0.0205
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,10,0.0025
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,28,0.0572
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,28,0.0572
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,24,0.0358
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,25,0.0405
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,18,0.0149
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,20,0.0205
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,20,0.0205
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,22,0.0274
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,11,0.0033
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.25,"macro-invertivores",0.0135,3.044,"Cephalopholis cruentata",1,12,0.0043
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Carnivore",3.35,"grazers",0.0517,2.679,"Acanthostracion polygonius",1,18,0.0199
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Acanthuridae","Carnivore",3.35,"grazers",0.0517,2.679,"Acanthostracion polygonius",1,16,0.0145
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.15,"macro-invertivores",0.0249,2.839,"Cephalopholis guttatus",1,20,0.0205
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Serranidae","Piscivore",4.15,"macro-invertivores",0.0249,2.839,"Cephalopholis guttatus",1,30,0.0648
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,12,0.0191
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",1,5,8e-04
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,10,0.0113
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",1,5,8e-04
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",1,10,0.0057
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,6,0.0026
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,6,0.0026
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,5,0.0016
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,10,0.0113
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,8,0.006
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,8,0.006
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",1,10,0.0057
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",8,"Piedra Ballena",6,"NTZ",22.567701,-89.779633,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.01,"corallivore",0.047,2.86,"Chaetodon capistratus",2,10,0.0113
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,10,0.0102
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,8,0.0052
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",1,12,0.0088
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,10,0.0102
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",12,"Paso del zorro",8,"OA",23.261683,-88.695417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,12,0.0176
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Windward",6,"Vapor",3,"MPA",22.539501,-89.654101,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,14,0.0279
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Windward",9,"Tata y Rafa",3,"MPA",22.553851,-89.653701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,12,0.0176
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",2,"Caribbean",2,"MPA",22.384533,-89.625483,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",1,8,0.0026
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Windward",3,"Tweed",3,"MPA",22.546017,-89.661001,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,10,0.0102
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,10,0.0102
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0318,2.984,"Chaetodon ocellatus",2,14,0.0279
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",4,"Sardinas",4,"NTZ",22.505367,-89.795701,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,12,0.0175
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,7,0.0033
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",5,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,10,0.01
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,12,0.0175
"PEC",2019,8,9,"Alacranes","Arrecife Alacranes","Leeward",7,"Alacranes 7",4,"NTZ",22.505151,-89.796617,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,12,0.0175
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,7,0.0033
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",13,"Paso del zorro 2",8,"OA",23.261683,-88.695417,"Coral",2,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,7,0.0033
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,6,0.0021
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",3,7,0.005
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",15,"Final",10,"OA",23.171183,-88.951301,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0252,3.076,"Chaetodon sedentarius",2,10,0.01
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",10,"Bajos del norte",7,"OA",23.242417,-88.714417,"Coral",3,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Chaetodontidae","Carnivore",3.5,"corallivore",0.0222,3.14,"Chaetodon striatus",2,10,0.0102
"PEC",2019,8,7,"Alacranes","Arrecife Alacranes","Leeward",1,"Cordillera",1,"NTZ",22.39575,-89.706083,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Zooplanktivore",3.4,"planktivores",0.0159,3.042,"Chromis cyanea",6,10,0.0175
"PEC",2019,8,10,"Bajo del Norte","Bajos del Norte","Bajos",11,"Bajos del norte 2",7,"OA",23.242433,-88.714417,"Coral",4,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Zooplanktivore",3.4,"planktivores",0.0159,3.042,"Chromis cyanea",12,6,0.0074
"PEC",2019,8,8,"Alacranes","Arrecife Alacranes","Leeward",5,"Arcos",5,"NTZ",22.587133,-89.753317,"Coral",6,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Zooplanktivore",3.4,"planktivores",0.0159,3.042,"Chromis cyanea",1,8,0.0015
"PEC",2019,8,11,"Bajo del Norte","Bajos del Norte","Bajos",14,"Estadio",9,"OA",23.198917,-88.974133,"Coral",1,60,"Chordata","Vertebrata","Actinopterygii","Perciformes","Pomacentridae","Zooplanktivore",3.4,"planktivores",0.0159,3.042,"Chromis cyanea",4,5,0.0014
